,date,loser,p1,p2,return_points_played_loser,return_points_played_winner,return_points_won_loser,return_points_won_winner,round,rpw_loser,rpw_winner,score,serve_points_played_loser,serve_points_played_winner,serve_points_won_loser,serve_points_won_winner,spw_loser,spw_winner,surface,tournament_name,ues_loser,ues_winner,winner,winners_loser,winners_winner
115,2017-01-16 12:00:00,Vanni L.,Berdych T.,Vanni L.,22.0,28.0,5.0,16.0,last_128,0.22727272727272727,0.5714285714285714,6-1 0-0,28.0,22.0,12.0,17.0,0.42857142857142855,0.7727272727272727,hard,Australian Open,,,Berdych T.,,
116,2017-01-16 12:05:00,Bellucci T.,Tomic B.,Bellucci T.,70.0,83.0,14.0,38.0,last_128,0.2,0.4578313253012048,6-2 6-1 6-4,83.0,70.0,45.0,56.0,0.5421686746987951,0.8,hard,Australian Open,,,Tomic B.,,
117,2017-01-16 12:30:00,Yen-Hsun Lu.,Rublev A.,Yen-Hsun Lu.,142.0,117.0,50.0,45.0,last_128,0.352112676056338,0.38461538461538464,4-6 6-3 7-6(0) 6-3,117.0,142.0,72.0,92.0,0.6153846153846154,0.647887323943662,hard,Australian Open,,,Rublev A.,,
118,2017-01-16 12:40:00,Kravchuk K.,Isner J.,Kravchuk K.,111.0,112.0,24.0,36.0,last_128,0.21621621621621623,0.32142857142857145,6-3 6-4 6-7(5) 6-1,112.0,111.0,76.0,87.0,0.6785714285714286,0.7837837837837838,hard,Australian Open,,,Isner J.,,
119,2017-01-16 13:30:00,Janowicz J.,Cilic M.,Janowicz J.,127.0,136.0,34.0,50.0,last_128,0.2677165354330709,0.36764705882352944,4-6 4-6 6-2 6-2 6-3,136.0,127.0,86.0,93.0,0.6323529411764706,0.7322834645669292,hard,Australian Open,,,Cilic M.,,
120,2017-01-16 14:00:00,Soeda G.,Jaziri M.,Soeda G.,77.0,99.0,24.0,47.0,last_128,0.3116883116883117,0.47474747474747475,6-3 6-4 6-3,99.0,77.0,52.0,53.0,0.5252525252525253,0.6883116883116883,hard,Australian Open,,,Jaziri M.,,
121,2017-01-16 14:05:00,Marchenko I.,Murray A.,Marchenko I.,112.0,99.0,42.0,45.0,last_128,0.375,0.45454545454545453,7-5 7-6(5) 6-2,99.0,112.0,54.0,70.0,0.5454545454545454,0.625,hard,Australian Open,,,Murray A.,,
122,2017-01-16 14:35:00,Cuevas P.,Schwartzman D.,Cuevas P.,72.0,80.0,20.0,42.0,last_128,0.2777777777777778,0.525,6-3 6-3 6-0,80.0,72.0,38.0,52.0,0.475,0.7222222222222222,hard,Australian Open,,,Schwartzman D.,,
123,2017-01-16 14:35:00,Robert S.,Lajovic D.,Robert S.,96.0,100.0,37.0,48.0,last_128,0.3854166666666667,0.48,6-3 6-3 6-3,100.0,96.0,52.0,59.0,0.52,0.6145833333333334,hard,Australian Open,,,Lajovic D.,,
124,2017-01-16 14:55:00,Mannarino A.,Khachanov K.,Mannarino A.,126.0,141.0,35.0,47.0,last_128,0.2777777777777778,0.3333333333333333,6-4 3-6 7-6(9) 6-3,141.0,126.0,94.0,91.0,0.6666666666666666,0.7222222222222222,hard,Australian Open,,,Khachanov K.,,
125,2017-01-16 14:55:00,Ramos-Vinolas A.,Lacko L.,Ramos-Vinolas A.,140.0,151.0,46.0,56.0,last_128,0.32857142857142857,0.3708609271523179,4-6 7-5 1-6 6-4 6-3,151.0,140.0,95.0,94.0,0.6291390728476821,0.6714285714285714,hard,Australian Open,,,Lacko L.,,
126,2017-01-16 15:10:00,Duckworth J.,Lorenzi P.,Duckworth J.,141.0,142.0,47.0,51.0,last_128,0.3333333333333333,0.3591549295774648,6-4 7-6(4) 6-7(4) 6-4,142.0,141.0,91.0,94.0,0.6408450704225352,0.6666666666666666,hard,Australian Open,,,Lorenzi P.,,
127,2017-01-16 15:40:00,Mathieu P.,Seppi A.,Mathieu P.,159.0,148.0,46.0,47.0,last_128,0.2893081761006289,0.31756756756756754,6-4 7-6(4) 6-7(3) 7-5,148.0,159.0,101.0,113.0,0.6824324324324325,0.710691823899371,hard,Australian Open,,,Seppi A.,,
128,2017-01-16 16:25:00,Fratangelo B.,Rubin N.,Fratangelo B.,160.0,174.0,59.0,75.0,last_128,0.36875,0.43103448275862066,6-7(4) 7-5 3-6 6-2 6-2,174.0,160.0,99.0,101.0,0.5689655172413793,0.63125,hard,Australian Open,,,Rubin N.,,
129,2017-01-16 16:30:00,Bagnis F.,Evans D.,Bagnis F.,88.0,94.0,23.0,42.0,last_128,0.26136363636363635,0.44680851063829785,7-6(8) 6-3 6-1,94.0,88.0,52.0,65.0,0.5531914893617021,0.7386363636363636,hard,Australian Open,,,Evans D.,,
130,2017-01-16 16:30:00,Granollers M.,Sela D.,Granollers M.,113.0,112.0,46.0,58.0,last_128,0.40707964601769914,0.5178571428571429,5-7 6-3 6-2 6-0,112.0,113.0,54.0,67.0,0.48214285714285715,0.5929203539823009,hard,Australian Open,,,Sela D.,,
131,2017-01-16 16:40:00,Pouille L.,Bublik A.,Pouille L.,95.0,95.0,33.0,41.0,last_128,0.3473684210526316,0.43157894736842106,6-0 3-6 6-3 6-4,95.0,95.0,54.0,62.0,0.5684210526315789,0.6526315789473685,hard,Australian Open,,,Bublik A.,,
132,2017-01-16 16:40:00,Monteiro T.,Tsonga J.,Monteiro T.,103.0,111.0,26.0,48.0,last_128,0.2524271844660194,0.43243243243243246,6-1 6-3 6-7(5) 6-2,111.0,103.0,63.0,77.0,0.5675675675675675,0.7475728155339806,hard,Australian Open,,,Tsonga J.,,
133,2017-01-16 16:45:00,Herbert P.,Sock J.,Herbert P.,105.0,104.0,34.0,39.0,last_128,0.3238095238095238,0.375,6-4 7-6(4) 6-3,104.0,105.0,65.0,71.0,0.625,0.6761904761904762,hard,Australian Open,,,Sock J.,,
134,2017-01-16 16:55:00,Delbonis F.,Johnson S.,Delbonis F.,79.0,86.0,16.0,34.0,last_128,0.20253164556962025,0.3953488372093023,6-3 6-4 6-4,86.0,79.0,52.0,63.0,0.6046511627906976,0.7974683544303798,hard,Australian Open,,,Johnson S.,,
135,2017-01-16 17:30:00,Elias G.,Kyrgios N.,Elias G.,64.0,67.0,13.0,34.0,last_128,0.203125,0.5074626865671642,6-1 6-2 6-2,67.0,64.0,33.0,51.0,0.4925373134328358,0.796875,hard,Australian Open,,,Kyrgios N.,,
136,2017-01-16 18:00:00,Klizan M.,Wawrinka S.,Klizan M.,160.0,157.0,55.0,56.0,last_128,0.34375,0.35668789808917195,4-6 6-4 7-5 4-6 6-4,157.0,160.0,101.0,105.0,0.643312101910828,0.65625,hard,Australian Open,,,Wawrinka S.,,
137,2017-01-16 18:50:00,Groth S.,Darcis S.,Groth S.,91.0,115.0,25.0,47.0,last_128,0.27472527472527475,0.40869565217391307,3-6 6-3 6-2 6-2,115.0,91.0,68.0,66.0,0.591304347826087,0.7252747252747253,hard,Australian Open,,,Darcis S.,,
138,2017-01-16 20:30:00,Melzer J.,Federer R.,Melzer J.,103.0,111.0,32.0,49.0,last_128,0.3106796116504854,0.44144144144144143,7-5 3-6 6-2 6-2,111.0,103.0,62.0,71.0,0.5585585585585585,0.6893203883495146,hard,Australian Open,,,Federer R.,,
139,2017-01-17 10:00:00,Basilashvili N.,Kohlschreiber P.,Basilashvili N.,114.0,137.0,35.0,52.0,last_128,0.30701754385964913,0.3795620437956204,6-4 3-6 7-6(2) 6-4,137.0,114.0,85.0,79.0,0.6204379562043796,0.6929824561403509,hard,Australian Open,,,Kohlschreiber P.,,
140,2017-01-17 10:00:00,Donaldson J.,Dutra Silva R.,Donaldson J.,130.0,132.0,50.0,51.0,last_128,0.38461538461538464,0.38636363636363635,3-6 0-6 6-1 6-4 6-4,132.0,130.0,81.0,80.0,0.6136363636363636,0.6153846153846154,hard,Australian Open,,,Dutra Silva R.,,
141,2017-01-17 10:00:00,Fabbiano T.,Young D.,Fabbiano T.,118.0,114.0,47.0,52.0,last_128,0.3983050847457627,0.45614035087719296,6-4 7-6(1) 6-4,114.0,118.0,62.0,71.0,0.543859649122807,0.6016949152542372,hard,Australian Open,,,Young D.,,
142,2017-01-17 10:00:00,Mmoh M.,Simon G.,Mmoh M.,83.0,77.0,27.0,39.0,last_128,0.3253012048192771,0.5064935064935064,6-1 6-3 6-3,77.0,83.0,38.0,56.0,0.4935064935064935,0.6746987951807228,hard,Australian Open,,,Simon G.,,
143,2017-01-17 10:00:00,Haase R.,Zverev A.,Haase R.,144.0,140.0,51.0,56.0,last_128,0.3541666666666667,0.4,6-2 3-6 5-7 6-3 6-2,140.0,144.0,84.0,93.0,0.6,0.6458333333333334,hard,Australian Open,,,Zverev A.,,
144,2017-01-17 11:40:00,Albot R.,Berlocq C.,Albot R.,157.0,154.0,53.0,55.0,last_128,0.3375796178343949,0.35714285714285715,6-4 7-6(4) 5-7 7-6(8),154.0,157.0,99.0,104.0,0.6428571428571429,0.6624203821656051,hard,Australian Open,,,Berlocq C.,,
145,2017-01-17 11:50:00,Bolt A.,Nishioka Y.,Bolt A.,115.0,118.0,43.0,48.0,last_128,0.3739130434782609,0.4067796610169492,6-4 1-6 6-2 6-4,118.0,115.0,70.0,72.0,0.5932203389830508,0.6260869565217392,hard,Australian Open,,,Nishioka Y.,,
146,2017-01-17 11:55:00,Opelka R.,Goffin D.,Opelka R.,146.0,144.0,44.0,52.0,last_128,0.3013698630136986,0.3611111111111111,6-4 4-6 6-2 4-6 6-4,144.0,146.0,92.0,102.0,0.6388888888888888,0.6986301369863014,hard,Australian Open,,,Goffin D.,,
147,2017-01-17 12:00:00,Brown D.,Raonic M.,Brown D.,79.0,93.0,20.0,39.0,last_128,0.25316455696202533,0.41935483870967744,6-3 6-4 6-2,93.0,79.0,54.0,59.0,0.5806451612903226,0.7468354430379747,hard,Australian Open,,,Raonic M.,,
148,2017-01-17 12:00:00,Kukushkin M.,Tiafoe F.,Kukushkin M.,114.0,111.0,35.0,45.0,last_128,0.30701754385964913,0.40540540540540543,6-1 6-7(3) 6-3 6-2,111.0,114.0,66.0,79.0,0.5945945945945946,0.6929824561403509,hard,Australian Open,,,Tiafoe F.,,
149,2017-01-17 12:40:00,Polansky P.,Carreno Busta P.,Polansky P.,101.0,123.0,33.0,60.0,last_128,0.32673267326732675,0.4878048780487805,6-0 3-6 3-6 6-2 3-0,123.0,101.0,63.0,68.0,0.5121951219512195,0.6732673267326733,hard,Australian Open,,,Carreno Busta P.,,
150,2017-01-17 13:10:00,Mayer F.,Nadal R.,Mayer F.,76.0,102.0,16.0,39.0,last_128,0.21052631578947367,0.38235294117647056,6-3 6-4 6-4,102.0,76.0,63.0,60.0,0.6176470588235294,0.7894736842105263,hard,Australian Open,,,Nadal R.,,
151,2017-01-17 13:30:00,Giraldo S.,Edmund K.,Giraldo S.,78.0,85.0,19.0,36.0,last_128,0.24358974358974358,0.4235294117647059,6-2 7-5 6-3,85.0,78.0,49.0,59.0,0.5764705882352941,0.7564102564102564,hard,Australian Open,,,Edmund K.,,
152,2017-01-17 14:00:00,Youzhny M.,Baghdatis M.,Youzhny M.,36.0,49.0,10.0,24.0,last_128,0.2777777777777778,0.4897959183673469,6-3 3-0,49.0,36.0,25.0,26.0,0.5102040816326531,0.7222222222222222,hard,Australian Open,,,Baghdatis M.,,
153,2017-01-17 14:05:00,Struff J.,Thiem D.,Struff J.,132.0,140.0,50.0,55.0,last_128,0.3787878787878788,0.39285714285714285,4-6 6-4 6-4 6-3,140.0,132.0,85.0,82.0,0.6071428571428571,0.6212121212121212,hard,Australian Open,,,Thiem D.,,
154,2017-01-17 14:20:00,Fritz T.,Muller G.,Fritz T.,108.0,103.0,28.0,32.0,last_128,0.25925925925925924,0.3106796116504854,7-6(6) 7-6(5) 6-3,103.0,108.0,71.0,80.0,0.6893203883495146,0.7407407407407407,hard,Australian Open,,,Muller G.,,
155,2017-01-17 14:20:00,Pavlasek A.,Whittington A.,Pavlasek A.,112.0,107.0,37.0,44.0,last_128,0.33035714285714285,0.411214953271028,6-4 4-6 6-2 6-3,107.0,112.0,63.0,75.0,0.5887850467289719,0.6696428571428571,hard,Australian Open,,,Whittington A.,,
156,2017-01-17 14:40:00,Pella G.,Bautista Agut R.,Pella G.,60.0,67.0,11.0,36.0,last_128,0.18333333333333332,0.5373134328358209,6-3 6-1 6-1,67.0,60.0,31.0,49.0,0.4626865671641791,0.8166666666666667,hard,Australian Open,,,Bautista Agut R.,,
157,2017-01-17 15:00:00,Mott B.,Gasquet R.,Mott B.,82.0,78.0,24.0,32.0,last_128,0.2926829268292683,0.41025641025641024,6-4 6-4 6-2,78.0,82.0,46.0,58.0,0.5897435897435898,0.7073170731707317,hard,Australian Open,,,Gasquet R.,,
158,2017-01-17 15:05:00,Coric B.,Dolgopolov A.,Coric B.,,,,,last_128,,,6-3 6-4 3-6 7-6(7),,,,,,,hard,Australian Open,,,Dolgopolov A.,,
159,2017-01-17 15:10:00,Tursunov D.,Stepanek R.,Tursunov D.,99.0,87.0,27.0,35.0,last_128,0.2727272727272727,0.40229885057471265,6-2 7-6(1) 6-3,87.0,99.0,52.0,72.0,0.5977011494252874,0.7272727272727273,hard,Australian Open,,,Stepanek R.,,
160,2017-01-17 15:15:00,Sousa J.,Thompson J.,Sousa J.,146.0,132.0,49.0,52.0,last_128,0.3356164383561644,0.3939393939393939,6-7(2) 4-6 6-3 6-2 6-1,132.0,146.0,80.0,97.0,0.6060606060606061,0.6643835616438356,hard,Australian Open,,,Thompson J.,,
161,2017-01-17 15:35:00,Zeballos H.,Karlovic I.,Zeballos H.,213.0,236.0,42.0,62.0,last_128,0.19718309859154928,0.2627118644067797,6-7(6) 3-6 7-5 6-2 22-20,236.0,213.0,174.0,171.0,0.7372881355932204,0.8028169014084507,hard,Australian Open,,,Karlovic I.,,
162,2017-01-17 16:05:00,Medvedev D.,Escobedo E.,Medvedev D.,122.0,135.0,35.0,45.0,last_128,0.28688524590163933,0.3333333333333333,7-5 4-6 7-6(5) 6-1,135.0,122.0,90.0,87.0,0.6666666666666666,0.7131147540983607,hard,Australian Open,,,Escobedo E.,,
163,2017-01-17 16:55:00,Olivo R.,Chung H.,Olivo R.,69.0,80.0,21.0,40.0,last_128,0.30434782608695654,0.5,6-2 6-3 6-2,80.0,69.0,40.0,48.0,0.5,0.6956521739130435,hard,Australian Open,,,Chung H.,,
164,2017-01-17 17:00:00,Jasika O.,Ferrer D.,Jasika O.,67.0,68.0,18.0,34.0,last_128,0.26865671641791045,0.5,6-3 6-0 6-2,68.0,67.0,34.0,49.0,0.5,0.7313432835820896,hard,Australian Open,,,Ferrer D.,,
165,2017-01-17 17:20:00,Haas T.,Paire B.,Haas T.,74.0,84.0,23.0,35.0,last_128,0.3108108108108108,0.4166666666666667,7-6(2) 6-4 0-0,84.0,74.0,49.0,51.0,0.5833333333333334,0.6891891891891891,hard,Australian Open,,,Paire B.,,
166,2017-01-17 17:20:00,Vesely J.,Monfils G.,Vesely J.,71.0,74.0,18.0,35.0,last_128,0.2535211267605634,0.47297297297297297,6-2 6-3 6-2,74.0,71.0,39.0,53.0,0.527027027027027,0.7464788732394366,hard,Australian Open,,,Monfils G.,,
167,2017-01-17 17:35:00,Lopez F.,Fognini F.,Lopez F.,81.0,133.0,20.0,61.0,last_128,0.24691358024691357,0.45864661654135336,7-5 6-3 7-5,133.0,81.0,72.0,61.0,0.5413533834586466,0.7530864197530864,hard,Australian Open,,,Fognini F.,,
168,2017-01-17 18:00:00,O'Connell C.,Dimitrov G.,O'Connell C.,81.0,110.0,14.0,43.0,last_128,0.1728395061728395,0.39090909090909093,7-6(2) 6-3 6-3,110.0,81.0,67.0,67.0,0.6090909090909091,0.8271604938271605,hard,Australian Open,,,Dimitrov G.,,
169,2017-01-17 18:00:00,Verdasco F.,Djokovic N.,Verdasco F.,94.0,106.0,32.0,53.0,last_128,0.3404255319148936,0.5,6-1 7-6(4) 6-2,106.0,94.0,53.0,62.0,0.5,0.6595744680851063,hard,Australian Open,,,Djokovic N.,,
170,2017-01-17 18:30:00,Dodig I.,Istomin D.,Dodig I.,119.0,113.0,39.0,46.0,last_128,0.3277310924369748,0.40707964601769914,6-1 6-4 3-6 7-5,113.0,119.0,67.0,80.0,0.5929203539823009,0.6722689075630253,hard,Australian Open,,,Istomin D.,,
171,2017-01-20 12:55:00,Darcis S.,Seppi A.,Darcis S.,131.0,131.0,40.0,48.0,last_32,0.3053435114503817,0.366412213740458,4-6 6-4 7-6(1) 7-6(2),131.0,131.0,83.0,91.0,0.6335877862595419,0.6946564885496184,hard,Australian Open,,,Seppi A.,,
172,2017-01-20 12:55:00,Sock J.,Tsonga J.,Sock J.,155.0,166.0,45.0,60.0,last_32,0.2903225806451613,0.3614457831325301,7-6(4) 7-5 6-7(8) 6-3,166.0,155.0,106.0,110.0,0.6385542168674698,0.7096774193548387,hard,Australian Open,,,Tsonga J.,,
173,2017-01-20 14:00:00,Jaziri M.,Zverev M.,Jaziri M.,88.0,123.0,31.0,62.0,last_32,0.3522727272727273,0.5040650406504065,6-1 4-6 6-3 6-0,123.0,88.0,61.0,57.0,0.4959349593495935,0.6477272727272727,hard,Australian Open,,,Zverev M.,,
174,2017-01-20 14:05:00,Troicki V.,Wawrinka S.,Troicki V.,117.0,122.0,41.0,54.0,last_32,0.3504273504273504,0.4426229508196721,3-6 6-2 6-2 7-6(7),122.0,117.0,68.0,76.0,0.5573770491803278,0.6495726495726496,hard,Australian Open,,,Wawrinka S.,,
175,2017-01-20 14:30:00,Querrey S.,Murray A.,Querrey S.,86.0,87.0,28.0,39.0,last_32,0.32558139534883723,0.4482758620689655,6-4 6-2 6-4,87.0,86.0,48.0,58.0,0.5517241379310345,0.6744186046511628,hard,Australian Open,,,Murray A.,,
176,2017-01-20 16:50:00,Tomic B.,Evans D.,Tomic B.,134.0,114.0,46.0,41.0,last_32,0.34328358208955223,0.35964912280701755,7-5 7-6(2) 7-6(3),114.0,134.0,73.0,88.0,0.6403508771929824,0.6567164179104478,hard,Australian Open,,,Evans D.,,
177,2017-01-20 18:15:00,Lacko L.,Nishikori K.,Lacko L.,76.0,106.0,18.0,45.0,last_32,0.23684210526315788,0.42452830188679247,6-4 6-4 6-4,106.0,76.0,61.0,58.0,0.5754716981132075,0.7631578947368421,hard,Australian Open,,,Nishikori K.,,
178,2017-01-20 20:30:00,Berdych T.,Federer R.,Berdych T.,70.0,81.0,14.0,29.0,last_32,0.2,0.35802469135802467,6-2 6-4 6-4,81.0,70.0,52.0,56.0,0.6419753086419753,0.8,hard,Australian Open,,,Federer R.,,
179,2017-01-21 11:35:00,Karlovic I.,Goffin D.,Karlovic I.,66.0,78.0,10.0,29.0,last_32,0.15151515151515152,0.3717948717948718,6-3 6-2 6-4,78.0,66.0,49.0,56.0,0.6282051282051282,0.8484848484848485,hard,Australian Open,,,Goffin D.,,
180,2017-01-21 11:55:00,Paire B.,Thiem D.,Paire B.,128.0,110.0,50.0,50.0,last_32,0.390625,0.45454545454545453,6-1 4-6 6-4 6-4,110.0,128.0,60.0,78.0,0.5454545454545454,0.609375,hard,Australian Open,,,Thiem D.,,
181,2017-01-21 14:40:00,Ferrer D.,Bautista Agut R.,Ferrer D.,182.0,151.0,72.0,62.0,last_32,0.3956043956043956,0.4105960264900662,7-5 6-7(6) 7-6(3) 6-4,151.0,182.0,89.0,110.0,0.5894039735099338,0.6043956043956044,hard,Australian Open,,,Bautista Agut R.,,
182,2017-01-21 14:45:00,Carreno Busta P.,Istomin D.,Carreno Busta P.,141.0,151.0,44.0,58.0,last_32,0.3120567375886525,0.3841059602649007,6-4 4-6 6-4 4-6 6-2,151.0,141.0,93.0,97.0,0.6158940397350994,0.6879432624113475,hard,Australian Open,,,Istomin D.,,
183,2017-01-21 14:50:00,Zverev A.,Nadal R.,Zverev A.,150.0,172.0,45.0,68.0,last_32,0.3,0.3953488372093023,4-6 6-3 6-7(5) 6-3 6-2,172.0,150.0,104.0,105.0,0.6046511627906976,0.7,hard,Australian Open,,,Nadal R.,,
184,2017-01-21 17:25:00,Simon G.,Raonic M.,Simon G.,112.0,109.0,36.0,41.0,last_32,0.32142857142857145,0.3761467889908257,6-2 7-6(5) 3-6 6-3,109.0,112.0,68.0,76.0,0.6238532110091743,0.6785714285714286,hard,Australian Open,,,Raonic M.,,
185,2017-01-21 18:00:00,Kohlschreiber P.,Monfils G.,Kohlschreiber P.,97.0,80.0,34.0,30.0,last_32,0.35051546391752575,0.375,6-3 7-6(1) 6-4,80.0,97.0,50.0,63.0,0.625,0.6494845360824743,hard,Australian Open,,,Monfils G.,,
186,2017-01-21 22:45:00,Gasquet R.,Dimitrov G.,Gasquet R.,95.0,82.0,29.0,38.0,last_32,0.30526315789473685,0.4634146341463415,6-3 6-2 6-4,82.0,95.0,44.0,66.0,0.5365853658536586,0.6947368421052632,hard,Australian Open,,,Dimitrov G.,,
187,2017-01-24 14:05:00,Tsonga J.,Wawrinka S.,Tsonga J.,107.0,86.0,34.0,35.0,QF,0.3177570093457944,0.4069767441860465,7-6(2) 6-4 6-3,86.0,107.0,51.0,73.0,0.5930232558139535,0.6822429906542056,hard,Australian Open,,,Wawrinka S.,,
188,2017-01-24 18:00:00,Zverev M.,Federer R.,Zverev M.,79.0,97.0,25.0,46.0,QF,0.31645569620253167,0.4742268041237113,6-1 7-5 6-2,97.0,79.0,51.0,54.0,0.5257731958762887,0.6835443037974683,hard,Australian Open,,,Federer R.,,
189,2017-01-25 13:55:00,Goffin D.,Dimitrov G.,Goffin D.,96.0,94.0,35.0,45.0,QF,0.3645833333333333,0.4787234042553192,6-3 6-2 6-4,94.0,96.0,49.0,61.0,0.5212765957446809,0.6354166666666666,hard,Australian Open,,,Dimitrov G.,,
190,2017-01-25 18:30:00,Raonic M.,Nadal R.,Raonic M.,105.0,107.0,27.0,39.0,QF,0.2571428571428571,0.3644859813084112,6-4 7-6(7) 6-4,107.0,105.0,68.0,78.0,0.6355140186915887,0.7428571428571429,hard,Australian Open,,,Nadal R.,,
191,2017-01-26 18:30:00,Wawrinka S.,Federer R.,Wawrinka S.,143.0,135.0,48.0,47.0,SF,0.3356643356643357,0.34814814814814815,7-5 6-3 1-6 4-6 6-3,135.0,143.0,88.0,95.0,0.6518518518518519,0.6643356643356644,hard,Australian Open,,,Federer R.,,
192,2017-01-27 18:30:00,Dimitrov G.,Nadal R.,Dimitrov G.,183.0,181.0,64.0,66.0,SF,0.34972677595628415,0.36464088397790057,6-3 5-7 7-6(5) 6-7(4) 6-4,181.0,183.0,115.0,119.0,0.6353591160220995,0.6502732240437158,hard,Australian Open,,,Nadal R.,,
193,2017-01-29 18:30:00,Nadal R.,Federer R.,Nadal R.,138.0,151.0,47.0,59.0,F,0.34057971014492755,0.39072847682119205,6-4 3-6 6-1 3-6 6-3,151.0,138.0,92.0,91.0,0.609271523178808,0.6594202898550725,hard,Australian Open,,,Federer R.,,
194,2017-02-06 03:00:00,Sarkissian A.,Carballes Baena R.,Sarkissian A.,,,,,qualifying,,,3-6 7-6 6-4,,,,,,,clay,Quito,,,Carballes Baena R.,,
195,2017-02-06 03:00:00,Struvay E.,Velotti A.,Struvay E.,,,,,qualifying,,,1-6 7-5 6-4,,,,,,,clay,Quito,,,Velotti A.,,
196,2017-02-06 05:05:00,Zampieri C.,Falla A.,Zampieri C.,,,,,qualifying,,,6-4 6-4,,,,,,,clay,Quito,,,Falla A.,,
197,2017-02-06 05:30:00,Cecchinato M.,Gaio F.,Cecchinato M.,,,,,qualifying,,,6-7 7-6 6-4,,,,,,,clay,Quito,,,Gaio F.,,
198,2017-02-06 20:00:00,Barrere G.,De Schepper K.,Barrere G.,63.0,69.0,14.0,27.0,qualifying,0.2222222222222222,0.391304347826087,7-6(2) 6-2,69.0,63.0,42.0,49.0,0.6086956521739131,0.7777777777777778,indoor_hard,Montpellier,,,De Schepper K.,,
199,2017-02-06 20:00:00,Krajinovic F.,Bourgue M.,Krajinovic F.,,,,,qualifying,,,7-6 6-4,,,,,,,indoor_hard,Sofia,,,Bourgue M.,,
200,2017-02-06 20:00:00,Gabashvili T.,Brands D.,Gabashvili T.,106.0,83.0,40.0,27.0,qualifying,0.37735849056603776,0.3253012048192771,6-4 3-6 6-4,83.0,106.0,56.0,66.0,0.6746987951807228,0.6226415094339622,indoor_hard,Sofia,,,Brands D.,,
201,2017-02-06 21:35:00,Eysseric J.,Lamasine T.,Eysseric J.,120.0,105.0,48.0,42.0,qualifying,0.4,0.4,4-6 7-6(4) 6-3,105.0,120.0,63.0,72.0,0.6,0.6,indoor_hard,Montpellier,,,Lamasine T.,,
202,2017-02-06 21:55:00,Zekic M.,Stebe C.,Zekic M.,,,,,qualifying,,,7-6 6-0,,,,,,,indoor_hard,Sofia,,,Stebe C.,,
203,2017-02-06 22:20:00,Tepavac M.,Marterer M.,Tepavac M.,70.0,75.0,18.0,27.0,qualifying,0.2571428571428571,0.36,7-6(4) 7-5,75.0,70.0,48.0,52.0,0.64,0.7428571428571429,indoor_hard,Sofia,,,Marterer M.,,
204,2017-02-07 00:10:00,Millot V.,Hemery C.,Millot V.,71.0,56.0,27.0,24.0,qualifying,0.38028169014084506,0.42857142857142855,6-3 6-4,56.0,71.0,32.0,44.0,0.5714285714285714,0.6197183098591549,indoor_hard,Montpellier,,,Hemery C.,,
205,2017-02-07 01:45:00,Napolitano S.,Benneteau J.,Napolitano S.,106.0,101.0,40.0,36.0,qualifying,0.37735849056603776,0.3564356435643564,3-6 6-4 6-4,101.0,106.0,65.0,66.0,0.6435643564356436,0.6226415094339622,indoor_hard,Montpellier,,,Benneteau J.,,
206,2017-02-07 02:00:00,Lazarov A.,Albot R.,Lazarov A.,71.0,54.0,24.0,26.0,last_32,0.3380281690140845,0.48148148148148145,7-6(0) 6-2,54.0,71.0,28.0,47.0,0.5185185185185185,0.6619718309859155,indoor_hard,Sofia,,,Albot R.,,
207,2017-02-07 03:00:00,Zeballos H.,Melzer G.,Zeballos H.,98.0,101.0,21.0,28.0,last_32,0.21428571428571427,0.27722772277227725,6-7(4) 6-3 7-6(4),101.0,98.0,73.0,77.0,0.7227722772277227,0.7857142857142857,clay,Quito,,,Melzer G.,,
208,2017-02-07 04:15:00,Granollers M.,Chardy J.,Granollers M.,79.0,74.0,29.0,35.0,last_32,0.3670886075949367,0.47297297297297297,6-0 3-6 6-3,74.0,79.0,39.0,50.0,0.527027027027027,0.6329113924050633,indoor_hard,Montpellier,,,Chardy J.,,
209,2017-02-07 05:40:00,Becker B.,Giraldo S.,Becker B.,60.0,54.0,23.0,25.0,last_32,0.38333333333333336,0.46296296296296297,6-4 6-4,54.0,60.0,29.0,37.0,0.5370370370370371,0.6166666666666667,clay,Quito,,,Giraldo S.,,
210,2017-02-07 06:15:00,Garcia-Lopez G.,Brown D.,Garcia-Lopez G.,73.0,70.0,21.0,24.0,last_32,0.2876712328767123,0.34285714285714286,7-6(4) 6-3,70.0,73.0,46.0,52.0,0.6571428571428571,0.7123287671232876,indoor_hard,Montpellier,,,Brown D.,,
211,2017-02-07 07:10:00,Gimeno-Traver D.,Tipsarevic J.,Gimeno-Traver D.,15.0,16.0,3.0,8.0,last_32,0.2,0.5,4-1,16.0,15.0,8.0,12.0,0.5,0.8,clay,Quito,,,Tipsarevic J.,,
212,2017-02-07 09:30:00,Monteiro T.,Lapentti G.,Monteiro T.,49.0,54.0,13.0,26.0,last_32,0.2653061224489796,0.48148148148148145,6-3 6-2,54.0,49.0,28.0,36.0,0.5185185185185185,0.7346938775510204,clay,Quito,,,Lapentti G.,,
213,2017-02-07 20:00:00,Bourgue M.,Muller G.,Bourgue M.,63.0,53.0,21.0,24.0,last_32,0.3333333333333333,0.4528301886792453,6-3 6-2,53.0,63.0,29.0,42.0,0.5471698113207547,0.6666666666666666,indoor_hard,Sofia,,,Muller G.,,
